0.004072994352304932 0.10164092738253794 0.17199086118557488
0.013055257251799823 0.09967800256101876 0.17958740907840243
0.031909550595263785 0.11161670967704927 0.19133706710644596
0.05353544486235563 0.1275045695290725 0.21331858052762495
0.08441278602606389 0.14715323245190587 0.24301168627395014
0.1259717981700682 0.17227337137168575 0.2805640986664886
0.16267517532466808 0.20003780268127325 0.3305911553928064
0.20696929688939625 0.2329320674813173 0.3865327079587172
0.25697275668413394 0.27095238830252205 0.4399385688679185
0.31283343100479283 0.29981022768058324 0.5005566589218987
0.3818521992730616 0.3269590666713427 0.5718773731905106
0.4540779223984957 0.34807317762616186 0.6497745941854265
0.5300175564137606 0.3652380812651227 0.7251277701278165
0.6035372387557816 0.39727584078434236 0.8005536822928382
0.6951876804896105 0.437892215197888 0.8877284743187774
0.7891837128051802 0.47043968014274107 0.9879494318397055
0.8937226637603662 0.5020146990165343 1.090791368311747
0.9904501232554536 0.543873285718928 1.1987607108749518
1.0949826209455498 0.5606120942696045 1.3085760276760612
1.2116982126847087 0.600725041922801 1.43579622704736
1.3377808510659184 0.5979623040961869 1.5674220013815616
1.461187997684961 0.6177394248689547 1.698505946410638
1.5946839850351249 0.6525070005270378 1.8328734873252257
1.7264148013352538 0.7042812885093607 1.979605959082583
1.866993783595725 0.7187321660099377 2.120321243168739
2.016870518225015 0.7502540756687028 2.258049293992721
2.170661343545328 0.7575742455739433 2.416745043262101
2.326445769559424 0.7850717541033709 2.5763988829979447
2.48796115029695 0.811617010138719 2.7424997369535773
2.6526054860477775 0.8072270437493501 2.9058902096077075
2.831284486650484 0.7996354686490454 3.07715835787952
3.0092556655184874 0.8165362296701687 3.2534064201654163
3.1896738558549353 0.8332810353339097 3.4366583387178276
3.380735779795881 0.8808953087463499 3.6252881080447716
3.578561199593552 0.8544993010253306 3.812174875636401
3.7784325216023698 0.8615382503709779 4.007354146974089
3.981601563655739 0.8659899352212128 4.214638094037304
4.1920816370326 0.8665697922512612 4.422869393302512
4.461859110357083 0.8203495212081385 4.638564830947259
4.686455142655527 0.812833803065731 4.858805446685541
4.910042077700932 0.851752705276259 5.095408571332595
